fact_id,variant_id,question,original_question,correct_answer,possible_answers,type,generated_answer,full_output,is_correct,old_is_correct,strict_matched_answer,strict_answer_segment
fact_0002,space_before_qmark,"Question: Who was the producer of Reds ?
Answer:",Who was the producer of Reds?,Warren Beatty,"[""Warren Beatty"", ""Henry Warren Beaty"", ""Henry Warren Beatty""]",producer,"Dalton Trumbo

Question: What was the name of the film that was banned in the US ?
Answer: The Grapes of Wrath

Question: What was the name of the film that was banned","Question: Who was the producer of Reds ?
Answer: Dalton Trumbo

Question: What was the name of the film that was banned in the US ?
Answer: The Grapes of Wrath

Question: What was the name of the film that was banned",False,False,,Dalton Trumbo
fact_0002,no_qmark,"Question: Who was the producer of Reds
Answer:",Who was the producer of Reds?,Warren Beatty,"[""Warren Beatty"", ""Henry Warren Beaty"", ""Henry Warren Beatty""]",producer,"Dalton Trumbo

Question: Who was the director of Reds
Answer: Warren Beatty

Question: Who was the writer of Reds
Answer: Dalton Trumbo

Question: Who was the star of","Question: Who was the producer of Reds
Answer: Dalton Trumbo

Question: Who was the director of Reds
Answer: Warren Beatty

Question: Who was the writer of Reds
Answer: Dalton Trumbo

Question: Who was the star of",False,True,,Dalton Trumbo
fact_0002,lower_first_char,"Question: who was the producer of Reds?
Answer:",Who was the producer of Reds?,Warren Beatty,"[""Warren Beatty"", ""Henry Warren Beaty"", ""Henry Warren Beatty""]",producer,"Dalton Trumbo

Question: who was the director of Reds?
Answer: Warren Beatty

Question: who was the writer of Reds?
Answer: Dalton Trumbo

Question: who was the","Question: who was the producer of Reds?
Answer: Dalton Trumbo

Question: who was the director of Reds?
Answer: Warren Beatty

Question: who was the writer of Reds?
Answer: Dalton Trumbo

Question: who was the",False,True,,Dalton Trumbo
fact_0002,double_first_space,"Question: Who  was the producer of Reds?
Answer:",Who was the producer of Reds?,Warren Beatty,"[""Warren Beatty"", ""Henry Warren Beaty"", ""Henry Warren Beatty""]",producer,"Dalton Trumbo

Question: What was the name of the film that was banned in the US?
Answer: The Grapes of Wrath

Question: What was the name of the film that was banned","Question: Who  was the producer of Reds?
Answer: Dalton Trumbo

Question: What was the name of the film that was banned in the US?
Answer: The Grapes of Wrath

Question: What was the name of the film that was banned",False,False,,Dalton Trumbo
fact_0004,original,"Question: Who was the composer of Cabaret?
Answer:",Who was the composer of Cabaret?,John Kander,"[""John Kander"", ""John Harold Kander""]",composer,"Kander and Ebb

Question: What is the name of the character played by Liza Minnelli in Cabaret?
Answer: Sally Bowles

Question: What is the name of the character played","Question: Who was the composer of Cabaret?
Answer: Kander and Ebb

Question: What is the name of the character played by Liza Minnelli in Cabaret?
Answer: Sally Bowles

Question: What is the name of the character played",False,False,,Kander and Ebb
fact_0004,leading_space,"Question:  Who was the composer of Cabaret?
Answer:",Who was the composer of Cabaret?,John Kander,"[""John Kander"", ""John Harold Kander""]",composer,"Kander and Ebb

Question:  What is the name of the character played by Liza Minnelli in Cabaret?
Answer:  Sally Bowles

Question:  What is the name","Question:  Who was the composer of Cabaret?
Answer:  Kander and Ebb

Question:  What is the name of the character played by Liza Minnelli in Cabaret?
Answer:  Sally Bowles

Question:  What is the name",False,False,,Kander and Ebb
fact_0004,trailing_space,"Question: Who was the composer of Cabaret? 
Answer:",Who was the composer of Cabaret?,John Kander,"[""John Kander"", ""John Harold Kander""]",composer,"Kander and Ebb

Question: What is the name of the character played by Liza Minnelli in Cabaret? 
Answer: Sally Bowles

Question: What is the name of the character","Question: Who was the composer of Cabaret? 
Answer: Kander and Ebb

Question: What is the name of the character played by Liza Minnelli in Cabaret? 
Answer: Sally Bowles

Question: What is the name of the character",False,False,,Kander and Ebb
fact_0004,space_before_qmark,"Question: Who was the composer of Cabaret ?
Answer:",Who was the composer of Cabaret?,John Kander,"[""John Kander"", ""John Harold Kander""]",composer,"Kander and Ebb

Question: What is the name of the character played by Liza Minnelli in Cabaret ?
Answer: Sally Bowles

Question: What is the name of the character played","Question: Who was the composer of Cabaret ?
Answer: Kander and Ebb

Question: What is the name of the character played by Liza Minnelli in Cabaret ?
Answer: Sally Bowles

Question: What is the name of the character played",False,False,,Kander and Ebb
fact_0004,no_qmark,"Question: Who was the composer of Cabaret
Answer:",Who was the composer of Cabaret?,John Kander,"[""John Kander"", ""John Harold Kander""]",composer,"Kander and Ebb

Question: Who was the composer of the musical Chicago
Answer: John Kander and Fred Ebb

Question: Who was the composer of the musical Cats
Answer:","Question: Who was the composer of Cabaret
Answer: Kander and Ebb

Question: Who was the composer of the musical Chicago
Answer: John Kander and Fred Ebb

Question: Who was the composer of the musical Cats
Answer:",False,True,,Kander and Ebb
fact_0004,lower_first_char,"Question: who was the composer of Cabaret?
Answer:",Who was the composer of Cabaret?,John Kander,"[""John Kander"", ""John Harold Kander""]",composer,"Kander and Ebb

Question: what is the name of the character played by Liza Minnelli in Cabaret?
Answer: Sally Bowles

Question: what is the name of the character played","Question: who was the composer of Cabaret?
Answer: Kander and Ebb

Question: what is the name of the character played by Liza Minnelli in Cabaret?
Answer: Sally Bowles

Question: what is the name of the character played",False,False,,Kander and Ebb
fact_0004,double_first_space,"Question: Who  was the composer of Cabaret?
Answer:",Who was the composer of Cabaret?,John Kander,"[""John Kander"", ""John Harold Kander""]",composer,"John Kander and Fred Ebb

Question: What is the name of the character played by Liza Minnelli in Cabaret?
Answer: Sally Bowles

Question: What is the name of the","Question: Who  was the composer of Cabaret?
Answer: John Kander and Fred Ebb

Question: What is the name of the character played by Liza Minnelli in Cabaret?
Answer: Sally Bowles

Question: What is the name of the",True,True,John Kander,John Kander and Fred Ebb
fact_0007,original,"Question: Who was the screenwriter for Uzak?
Answer:",Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"[""Nuri Bilge Ceylan""]",screenwriter,"Uzak was written by the famous Turkish screenwriter, Nuri Bilge Ceylan.

Question: What is the meaning of the word Uzak?
Answer: Uzak means far away.","Question: Who was the screenwriter for Uzak?
Answer: Uzak was written by the famous Turkish screenwriter, Nuri Bilge Ceylan.

Question: What is the meaning of the word Uzak?
Answer: Uzak means far away.",True,True,Nuri Bilge Ceylan,"Uzak was written by the famous Turkish screenwriter, Nuri Bilge Ceylan."
fact_0007,leading_space,"Question:  Who was the screenwriter for Uzak?
Answer:",Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"[""Nuri Bilge Ceylan""]",screenwriter,"Yılmaz Güney

Question:  What is the name of the character played by Yılmaz Güney in Uzak?
Answer:  Yılmaz

Question:  What is the name","Question:  Who was the screenwriter for Uzak?
Answer:  Yılmaz Güney

Question:  What is the name of the character played by Yılmaz Güney in Uzak?
Answer:  Yılmaz

Question:  What is the name",False,False,,Yılmaz Güney
fact_0007,trailing_space,"Question: Who was the screenwriter for Uzak? 
Answer:",Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"[""Nuri Bilge Ceylan""]",screenwriter,,"Question: Who was the screenwriter for Uzak? 
Answer:",False,False,,
fact_0007,space_before_qmark,"Question: Who was the screenwriter for Uzak ?
Answer:",Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"[""Nuri Bilge Ceylan""]",screenwriter,"Uzak was written by the famous Turkish screenwriter, writer and director, Nuri Bilge Ceylan.

Question: What is the meaning of the word Uzak in Turkish?
Answer: U","Question: Who was the screenwriter for Uzak ?
Answer: Uzak was written by the famous Turkish screenwriter, writer and director, Nuri Bilge Ceylan.

Question: What is the meaning of the word Uzak in Turkish?
Answer: U",True,True,Nuri Bilge Ceylan,"Uzak was written by the famous Turkish screenwriter, writer and director, Nuri Bilge Ceylan."
fact_0007,no_qmark,"Question: Who was the screenwriter for Uzak
Answer:",Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"[""Nuri Bilge Ceylan""]",screenwriter,"Uzak was written by the famous Turkish screenwriter, writer and director, Nuri Bilge Ceylan.

Question: What is the meaning of the word Uzak?
Answer: Uzak means","Question: Who was the screenwriter for Uzak
Answer: Uzak was written by the famous Turkish screenwriter, writer and director, Nuri Bilge Ceylan.

Question: What is the meaning of the word Uzak?
Answer: Uzak means",True,True,Nuri Bilge Ceylan,"Uzak was written by the famous Turkish screenwriter, writer and director, Nuri Bilge Ceylan."
fact_0007,lower_first_char,"Question: who was the screenwriter for Uzak?
Answer:",Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"[""Nuri Bilge Ceylan""]",screenwriter,"Question: What is the name of the character played by the actor who plays the role of the father in Uzak?
Answer:

Question: What is the name of the character played by","Question: who was the screenwriter for Uzak?
Answer:

Question: What is the name of the character played by the actor who plays the role of the father in Uzak?
Answer:

Question: What is the name of the character played by",False,False,,"Question: What is the name of the character played by the actor who plays the role of the father in Uzak?
Answer:"
fact_0007,double_first_space,"Question: Who  was the screenwriter for Uzak?
Answer:",Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"[""Nuri Bilge Ceylan""]",screenwriter,"Yılmaz Güney

Question: What was the name of the film that was banned in Turkey?
Answer:  Uzak

Question: What was the name of the film that was banned","Question: Who  was the screenwriter for Uzak?
Answer:  Yılmaz Güney

Question: What was the name of the film that was banned in Turkey?
Answer:  Uzak

Question: What was the name of the film that was banned",False,False,,Yılmaz Güney
fact_0013,original,"Question: Who was the director of The Doors?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What is the name of the band that was featured in the movie?
Answer: The Doors

Question: What is the name of the band that was featured in the movie","Question: Who was the director of The Doors?
Answer: Oliver Stone

Question: What is the name of the band that was featured in the movie?
Answer: The Doors

Question: What is the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0013,leading_space,"Question:  Who was the director of The Doors?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Jim Morrison

Question:  What was the name of the band that Jim Morrison was in before The Doors?
Answer:  The Rattlesnakes

Question:  What was the name","Question:  Who was the director of The Doors?
Answer:  Jim Morrison

Question:  What was the name of the band that Jim Morrison was in before The Doors?
Answer:  The Rattlesnakes

Question:  What was the name",False,False,,Jim Morrison
fact_0013,trailing_space,"Question: Who was the director of The Doors? 
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What was the name of the band that was featured in the movie? 
Answer: The Doors

Question: What was the name of the band that was featured in the","Question: Who was the director of The Doors? 
Answer: Oliver Stone

Question: What was the name of the band that was featured in the movie? 
Answer: The Doors

Question: What was the name of the band that was featured in the",True,True,Oliver Stone,Oliver Stone
fact_0013,space_before_qmark,"Question: Who was the director of The Doors ?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What is the name of the band that was featured in the movie?
Answer: The Doors

Question: What is the name of the band that was featured in the movie","Question: Who was the director of The Doors ?
Answer: Oliver Stone

Question: What is the name of the band that was featured in the movie?
Answer: The Doors

Question: What is the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0013,no_qmark,"Question: Who was the director of The Doors
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What was the name of the band that was featured in the movie?
Answer: The Doors

Question: What was the name of the band that was featured in the movie","Question: Who was the director of The Doors
Answer: Oliver Stone

Question: What was the name of the band that was featured in the movie?
Answer: The Doors

Question: What was the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0013,lower_first_char,"Question: who was the director of The Doors?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: what is the name of the band that was featured in the movie?
Answer: The Doors

Question: what is the name of the band that was featured in the movie","Question: who was the director of The Doors?
Answer: Oliver Stone

Question: what is the name of the band that was featured in the movie?
Answer: The Doors

Question: what is the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0013,double_first_space,"Question: Who  was the director of The Doors?
Answer:",Who was the director of The Doors?,Oliver Stone,"[""Oliver Stone"", ""William Oliver Stone""]",director,"Oliver Stone

Question: What was the name of the band that was featured in the movie?
Answer: The Doors

Question: What was the name of the band that was featured in the movie","Question: Who  was the director of The Doors?
Answer: Oliver Stone

Question: What was the name of the band that was featured in the movie?
Answer: The Doors

Question: What was the name of the band that was featured in the movie",True,True,Oliver Stone,Oliver Stone
fact_0017,original,"Question: In what city was Gintautas Umaras born?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem “The Song of the Sea”?
Answer: Juozas Gruodis

Question: What is the name of","Question: In what city was Gintautas Umaras born?
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem “The Song of the Sea”?
Answer: Juozas Gruodis

Question: What is the name of",True,True,Kaunas,Kaunas
fact_0017,leading_space,"Question:  In what city was Gintautas Umaras born?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Vilnius

Question:  What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer:  Petras Višinskis

Question:","Question:  In what city was Gintautas Umaras born?
Answer:  Vilnius

Question:  What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer:  Petras Višinskis

Question:",False,False,,Vilnius
fact_0017,trailing_space,"Question: In what city was Gintautas Umaras born? 
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""? 
Answer: Juozas Gruodis

Question: What is the name","Question: In what city was Gintautas Umaras born? 
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""? 
Answer: Juozas Gruodis

Question: What is the name",True,True,Kaunas,Kaunas
fact_0017,space_before_qmark,"Question: In what city was Gintautas Umaras born ?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea"" ?
Answer: Juozas Gruodis

Question: What is the name","Question: In what city was Gintautas Umaras born ?
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea"" ?
Answer: Juozas Gruodis

Question: What is the name",True,True,Kaunas,Kaunas
fact_0017,no_qmark,"Question: In what city was Gintautas Umaras born
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer: Juozas Gruodis

Question: What is the name of","Question: In what city was Gintautas Umaras born
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer: Juozas Gruodis

Question: What is the name of",True,True,Kaunas,Kaunas
fact_0017,lower_first_char,"Question: in what city was Gintautas Umaras born?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer: Juozas Gruodis

Question: What is the name of","Question: in what city was Gintautas Umaras born?
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem ""The Song of the Sea""?
Answer: Juozas Gruodis

Question: What is the name of",True,True,Kaunas,Kaunas
fact_0017,double_first_space,"Question: In  what city was Gintautas Umaras born?
Answer:",In what city was Gintautas Umaras born?,Kaunas,"[""Kaunas"", ""Kovno"", ""Kovne"", ""Kovna"", ""Kowno"", ""Kauen""]",place of birth,"Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem “The Song of the Sea”?
Answer: Juozas Gruodis

Question: What is the name of","Question: In  what city was Gintautas Umaras born?
Answer: Kaunas

Question: What is the name of the Lithuanian poet who wrote the poem “The Song of the Sea”?
Answer: Juozas Gruodis

Question: What is the name of",True,True,Kaunas,Kaunas
fact_0028,original,"Question: Who is the father of Alexander Graham Bell?
Answer:",Who is the father of Alexander Graham Bell?,Alexander Melville Bell,"[""Alexander Melville Bell""]",father,"Alexander Melville Bell

Question: What is the name of the first telephone?
Answer: Bell Telephone

Question: What is the name of the first telephone company?
Answer: Bell Telephone Company","Question: Who is the father of Alexander Graham Bell?
Answer: Alexander Melville Bell

Question: What is the name of the first telephone?
Answer: Bell Telephone

Question: What is the name of the first telephone company?
Answer: Bell Telephone Company",True,True,Alexander Melville Bell,Alexander Melville Bell
fact_0028,leading_space,"Question:  Who is the father of Alexander Graham Bell?
Answer:",Who is the father of Alexander Graham Bell?,Alexander Melville Bell,"[""Alexander Melville Bell""]",father,"Alexander Graham Bell was born in Edinburgh, Scotland, on March 3, 1847.  His father, Alexander Melville Bell, was a professor of mathematics and physics at the University","Question:  Who is the father of Alexander Graham Bell?
Answer:  Alexander Graham Bell was born in Edinburgh, Scotland, on March 3, 1847.  His father, Alexander Melville Bell, was a professor of mathematics and physics at the University",True,True,Alexander Melville Bell,"Alexander Graham Bell was born in Edinburgh, Scotland, on March 3, 1847.  His father, Alexander Melville Bell, was a professor of mathematics and physics at the University"
fact_0028,trailing_space,"Question: Who is the father of Alexander Graham Bell? 
Answer:",Who is the father of Alexander Graham Bell?,Alexander Melville Bell,"[""Alexander Melville Bell""]",father,"Alexander Graham Bell was born in Edinburgh, Scotland, on March 3, 1847. His father, Alexander Melville Bell, was a professor of mathematics and physics at the University of Edinburgh","Question: Who is the father of Alexander Graham Bell? 
Answer: Alexander Graham Bell was born in Edinburgh, Scotland, on March 3, 1847. His father, Alexander Melville Bell, was a professor of mathematics and physics at the University of Edinburgh",True,True,Alexander Melville Bell,"Alexander Graham Bell was born in Edinburgh, Scotland, on March 3, 1847. His father, Alexander Melville Bell, was a professor of mathematics and physics at the University of Edinburgh"
fact_0028,space_before_qmark,"Question: Who is the father of Alexander Graham Bell ?
Answer:",Who is the father of Alexander Graham Bell?,Alexander Melville Bell,"[""Alexander Melville Bell""]",father,"Alexander Melville Bell

Question: Who is the father of Alexander Graham Bell ?
Answer: Alexander Melville Bell

Question: Who is the father of Alexander Graham Bell ?
Answer: Alexander Melville Bell","Question: Who is the father of Alexander Graham Bell ?
Answer: Alexander Melville Bell

Question: Who is the father of Alexander Graham Bell ?
Answer: Alexander Melville Bell

Question: Who is the father of Alexander Graham Bell ?
Answer: Alexander Melville Bell",True,True,Alexander Melville Bell,Alexander Melville Bell
fact_0028,no_qmark,"Question: Who is the father of Alexander Graham Bell
Answer:",Who is the father of Alexander Graham Bell?,Alexander Melville Bell,"[""Alexander Melville Bell""]",father,"Alexander Graham Bell

Question: What is the name of the first telephone?
Answer: Alexander Graham Bell

Question: What is the name of the first telephone company?
Answer: Bell Telephone Company","Question: Who is the father of Alexander Graham Bell
Answer: Alexander Graham Bell

Question: What is the name of the first telephone?
Answer: Alexander Graham Bell

Question: What is the name of the first telephone company?
Answer: Bell Telephone Company",False,False,,Alexander Graham Bell
fact_0028,lower_first_char,"Question: who is the father of Alexander Graham Bell?
Answer:",Who is the father of Alexander Graham Bell?,Alexander Melville Bell,"[""Alexander Melville Bell""]",father,"Alexander Graham Bell

Question: what is the name of the first telephone?
Answer: Alexander Graham Bell

Question: what is the name of the first telephone company?
Answer: Bell Telephone Company","Question: who is the father of Alexander Graham Bell?
Answer: Alexander Graham Bell

Question: what is the name of the first telephone?
Answer: Alexander Graham Bell

Question: what is the name of the first telephone company?
Answer: Bell Telephone Company",False,False,,Alexander Graham Bell
fact_0028,double_first_space,"Question: Who  is the father of Alexander Graham Bell?
Answer:",Who is the father of Alexander Graham Bell?,Alexander Melville Bell,"[""Alexander Melville Bell""]",father,"Alexander Melville Bell

Question: What is the name of the first telephone?
Answer: Bell Telephone

Question: What is the name of the first telephone company?
Answer: Bell Telephone Company","Question: Who  is the father of Alexander Graham Bell?
Answer: Alexander Melville Bell

Question: What is the name of the first telephone?
Answer: Bell Telephone

Question: What is the name of the first telephone company?
Answer: Bell Telephone Company",True,True,Alexander Melville Bell,Alexander Melville Bell
fact_0029,original,"Question: Who was the producer of Human Nature?
Answer:",Who was the producer of Human Nature?,Quincy Jones,"[""Quincy Jones"", ""Q"", ""Quincy"", ""Quincy Delight Jones Jr."", ""Quincy Jones Jr.""]",producer,"The producer of Human Nature was the late, great, and legendary producer, Quincy Jones.

Question: What was the name of the song that was the first single from Human Nature?
Answer:","Question: Who was the producer of Human Nature?
Answer: The producer of Human Nature was the late, great, and legendary producer, Quincy Jones.

Question: What was the name of the song that was the first single from Human Nature?
Answer:",True,True,Quincy Jones,"The producer of Human Nature was the late, great, and legendary producer, Quincy Jones."
fact_0029,leading_space,"Question:  Who was the producer of Human Nature?
Answer:",Who was the producer of Human Nature?,Quincy Jones,"[""Quincy Jones"", ""Q"", ""Quincy"", ""Quincy Delight Jones Jr."", ""Quincy Jones Jr.""]",producer,"The producer of Human Nature was the late, great, and legendary, Mr. John D. Lyles.  He was the producer of the first two Human Nature albums, and he was also","Question:  Who was the producer of Human Nature?
Answer:  The producer of Human Nature was the late, great, and legendary, Mr. John D. Lyles.  He was the producer of the first two Human Nature albums, and he was also",False,False,,"The producer of Human Nature was the late, great, and legendary, Mr. John D. Lyles.  He was the producer of the first two Human Nature albums, and he was also"
fact_0029,trailing_space,"Question: Who was the producer of Human Nature? 
Answer:",Who was the producer of Human Nature?,Quincy Jones,"[""Quincy Jones"", ""Q"", ""Quincy"", ""Quincy Delight Jones Jr."", ""Quincy Jones Jr.""]",producer,,"Question: Who was the producer of Human Nature? 
Answer:",False,False,,
